id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
72208528,2021-03-27 4:54:26 PM CDT,2021-03-27,2021-03-27 23:54:26 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 21:56:53 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72208528,https://inaturalist-open-data.s3.amazonaws.com/photos/117689382/medium.jpeg,,"",,1,0,false,2,30.2637298498,-97.7740353998,Drummond's aster,Symphyotrichum drummondii,Drummond's aster,Plantae,120485,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Symphyotrichinae,Symphyotrichum,,Symphyotrichum drummondii,,,,
72208854,2021-03-27 4:57:49 PM CDT,2021-03-27,2021-03-27 23:57:49 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:00:04 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72208854,https://inaturalist-open-data.s3.amazonaws.com/photos/117689880/medium.jpeg,,"",,1,0,false,2,30.2637526486,-97.7741447836,Drummond's Onion,Allium drummondii,Drummond's Onion,Plantae,128731,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Allioideae,,Allieae,,Allium,,Allium drummondii,,,,
72209074,2021-03-27 5:00:20 PM CDT,2021-03-27,2021-03-28 00:00:20 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:02:08 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72209074,https://inaturalist-open-data.s3.amazonaws.com/photos/117690192/medium.jpeg,,"",,1,0,false,2,30.2638807241,-97.7745242324,crowpoison,Nothoscordum bivalve,crowpoison,Plantae,125462,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Allioideae,,Gilliesieae,Leucocoryninae,Nothoscordum,,Nothoscordum bivalve,,,,
72209593,2021-03-27 5:05:54 PM CDT,2021-03-27,2021-03-28 00:05:54 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:06:31 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72209593,https://inaturalist-open-data.s3.amazonaws.com/photos/117691023/medium.jpeg,,"",,1,0,false,2,30.2630305,-97.7742845,late boneset,Eupatorium serotinum,late boneset,Plantae,52934,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Eupatorieae,Eupatoriinae,Eupatorium,,Eupatorium serotinum,,,,
72210275,2021-03-27 5:12:14 PM CDT,2021-03-27,2021-03-28 00:12:14 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:13:58 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72210275,https://inaturalist-open-data.s3.amazonaws.com/photos/117692112/medium.jpeg,,"",,2,0,false,2,30.263853441,-97.7745965682,slender vetch,Vicia ludoviciana,slender vetch,Plantae,57312,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Fabeae,,Vicia,,Vicia ludoviciana,,,,
72210444,2021-03-27 5:15:12 PM CDT,2021-03-27,2021-03-28 00:15:12 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:15:51 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72210444,https://inaturalist-open-data.s3.amazonaws.com/photos/117692439/medium.jpeg,,"",,1,0,false,2,30.2638839092,-97.7746036928,Heavenly bamboo,Nandina domestica,Heavenly bamboo,Plantae,127010,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Berberidaceae,Nandinoideae,,,,Nandina,,Nandina domestica,,,,
72211551,2021-03-27 5:25:55 PM CDT,2021-03-27,2021-03-28 00:25:55 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:27:18 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72211551,https://inaturalist-open-data.s3.amazonaws.com/photos/117694543/medium.jpeg,,"",,1,0,false,2,30.2593321,-97.7771573,Texas baby blue eyes,Nemophila phacelioides,Texas baby blue eyes,Plantae,120550,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Hydrophylloideae,,,,Nemophila,,Nemophila phacelioides,,,,
72211624,2021-03-27 5:27:50 PM CDT,2021-03-27,2021-03-28 00:27:50 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:28:26 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72211624,https://inaturalist-open-data.s3.amazonaws.com/photos/117694713/medium.jpeg,,"",,1,0,false,2,30.2631168393,-97.7774335071,shepherd's-purse,Capsella bursa-pastoris,shepherd's-purse,Plantae,56121,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Camelinodae,Camelineae,,Capsella,,Capsella bursa-pastoris,,,,
72211731,2021-03-27 5:28:53 PM CDT,2021-03-27,2021-03-28 00:28:53 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:29:42 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72211731,https://inaturalist-open-data.s3.amazonaws.com/photos/117694940/medium.jpeg,,"",,2,0,false,2,30.2593321,-97.7771573,black willow,Salix nigra,black willow,Plantae,54847,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Salicaceae,,,,,Salix,,Salix nigra,,,,
72211873,2021-03-27 5:30:17 PM CDT,2021-03-27,2021-03-28 00:30:17 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:31:07 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72211873,https://inaturalist-open-data.s3.amazonaws.com/photos/117695181/medium.jpeg,,"",,1,0,false,2,30.262837261,-97.7776474971,curled dock,Rumex crispus,curly dock,Plantae,53197,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,,Rumiceae,,Rumex,,Rumex crispus,,,,
72212068,2021-03-27 5:31:37 PM CDT,2021-03-27,2021-03-28 00:31:37 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:33:17 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72212068,https://inaturalist-open-data.s3.amazonaws.com/photos/117695551/medium.jpeg,,"",,1,0,false,2,30.2593321,-97.7771573,annual bastard cabbage,Rapistrum rugosum,annual bastard cabbage,Plantae,78835,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Rapistrum,,Rapistrum rugosum,,,,
72213180,2021-03-27 5:41:18 PM CDT,2021-03-27,2021-03-28 00:41:18 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:44:00 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72213180,https://inaturalist-open-data.s3.amazonaws.com/photos/117697226/medium.jpeg,,"",,1,0,false,2,30.262888642,-97.7778912429,beaked cornsalad,Valerianella radiata,beaked cornsalad,Plantae,82819,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Valerianoideae,,,,Valerianella,,Valerianella radiata,,,,
72213545,2021-03-27 5:46:57 PM CDT,2021-03-27,2021-03-28 00:46:57 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:48:02 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72213545,https://inaturalist-open-data.s3.amazonaws.com/photos/117697874/medium.jpeg,,"",No mint smell. Horsemint?,2,0,false,2,30.2593321,-97.7771573,American germander,Teucrium canadense,American germander,Plantae,64547,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Ajugoideae,,,,Teucrium,,Teucrium canadense,,,,
72214624,2021-03-27 5:58:26 PM CDT,2021-03-27,2021-03-28 00:58:26 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 22:59:12 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72214624,https://inaturalist-open-data.s3.amazonaws.com/photos/117699691/medium.jpeg,,"",,1,0,false,2,30.2593321,-97.7771573,Texas Snakewood,Colubrina texensis,Texas Snakewood,Plantae,160814,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,,,Colubrina,,Colubrina texensis,,,,
72214972,2021-03-27 6:02:15 PM CDT,2021-03-27,2021-03-28 01:02:15 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 23:03:04 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72214972,https://inaturalist-open-data.s3.amazonaws.com/photos/117700324/medium.jpeg,,"",,1,0,false,2,30.2635495551,-97.7768602688,garden cosmos,Cosmos bipinnatus,garden cosmos,Plantae,68562,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Coreopsideae,,Cosmos,,Cosmos bipinnatus,,,,
72215112,2021-03-27 6:03:12 PM CDT,2021-03-27,2021-03-28 01:03:12 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 23:04:22 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72215112,https://inaturalist-open-data.s3.amazonaws.com/photos/117700564/medium.jpeg,,"",,1,0,false,2,30.2636744874,-97.776831435,Mexican buckeye,Ungnadia speciosa,Mexican buckeye,Plantae,170070,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Ungnadia,,Ungnadia speciosa,,,,
72215372,2021-03-27 6:06:07 PM CDT,2021-03-27,2021-03-28 01:06:07 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 23:06:48 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72215372,https://inaturalist-open-data.s3.amazonaws.com/photos/117700949/medium.jpeg,,"",,1,0,false,2,30.2638184046,-97.7767353784,Engelmann Daisy,Engelmannia peristenia,Engelmann daisy,Plantae,127943,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,Engelmanniinae,Engelmannia,,Engelmannia peristenia,,,,
72215767,2021-03-27 6:10:46 PM CDT,2021-03-27,2021-03-28 01:10:46 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 23:11:37 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72215767,https://inaturalist-open-data.s3.amazonaws.com/photos/117701702/medium.jpeg,,"",,1,0,false,2,30.2640941693,-97.7740405966,greater periwinkle,Vinca major,greater periwinkle,Plantae,53326,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,Apocynaceae,Rauvolfioideae,,Vinceae,Vincinae,Vinca,,Vinca major,,,,
72216452,2021-03-27 6:18:57 PM CDT,2021-03-27,2021-03-28 01:18:57 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-03-27 23:20:16 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72216452,https://inaturalist-open-data.s3.amazonaws.com/photos/117702995/medium.jpeg,,"",,1,0,false,2,30.2619532,-97.7724219,Dakota mock vervain,Glandularia bipinnatifida,Dakota mock vervain,Plantae,125675,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Verbenaceae,,,Verbeneae,,Glandularia,,Glandularia bipinnatifida,,,,
72627208,2021-03-27 7:32:00 PM CDT,2021-03-27,2021-03-28 02:32:00 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-01 19:28:28 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72627208,https://inaturalist-open-data.s3.amazonaws.com/photos/118445728/medium.jpeg,,"",,1,0,false,2,30.2465587258,-97.8172619641,Nuttall's Deathcamas,Toxicoscordion nuttallii,Nuttall's Deathcamas,Plantae,181071,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Melanthiaceae,,,Melanthieae,,Toxicoscordion,,Toxicoscordion nuttallii,,,,
72644436,Thu Apr 01 2021 18:00:32 GMT -0500 (CDT),2021-04-01,2021-04-01 23:00:32 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2021-04-01 23:25:50 UTC,2021-04-02 00:47:33 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72644436,https://inaturalist-open-data.s3.amazonaws.com/photos/118475953/medium.jpeg,,"",,1,0,false,333,30.2071552277,-97.8195571899,Pennsylvania pellitory,Parietaria pensylvanica,Pennsylvania pellitory,Plantae,78348,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Urticaceae,,,,,Parietaria,,Parietaria pensylvanica,,,,
72644622,Thu Apr 01 2021 17:32:45 GMT -0500 (CDT),2021-04-01,2021-04-01 22:32:45 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2021-04-01 23:29:45 UTC,2021-12-10 22:45:56 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72644622,https://inaturalist-open-data.s3.amazonaws.com/photos/118476423/medium.jpeg,,"",,2,0,false,333,30.2065658569,-97.8199920654,Naphrys acerba,Naphrys acerba,,Arachnida,263953,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,,Euophryini,,Naphrys,,Naphrys acerba,,,,
72647780,2021-04-01 5:59:52 PM CDT,2021-04-01,2021-04-02 00:59:52 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:22:33 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72647780,https://inaturalist-open-data.s3.amazonaws.com/photos/118482884/medium.jpeg,,"",,1,0,false,2,30.3030676302,-97.6341933198,Quihoui privet,Ligustrum quihoui,Quihoui privet,Plantae,203827,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Oleaceae,,,,,Ligustrum,,Ligustrum quihoui,,,,
72647823,2021-04-01 6:01:17 PM CDT,2021-04-01,2021-04-02 01:01:17 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:23:07 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72647823,https://inaturalist-open-data.s3.amazonaws.com/photos/118482920/medium.jpeg,,"",,1,0,false,2,30.3034457378,-97.633957956,Maximilian sunflower,Helianthus maximiliani,Maximilian sunflower,Plantae,130192,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,Helianthinae,Helianthus,,Helianthus maximiliani,,,,
72647845,2021-04-01 6:04:13 PM CDT,2021-04-01,2021-04-02 01:04:13 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:23:27 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72647845,https://inaturalist-open-data.s3.amazonaws.com/photos/118482969/medium.jpeg,,"",,1,0,false,2,30.2936819,-97.6258253,saw greenbrier,Smilax bona-nox,saw greenbrier,Plantae,125677,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Smilacaceae,,,,,Smilax,,Smilax bona-nox,,,,
72647862,2021-04-01 6:05:44 PM CDT,2021-04-01,2021-04-02 01:05:44 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:23:51 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72647862,https://inaturalist-open-data.s3.amazonaws.com/photos/118485045/medium.jpeg,,"",,1,0,false,2,30.3039918188,-97.6337851211,Gum bumelia,Sideroxylon lanuginosum,Gum bumelia,Plantae,128748,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Sapotaceae,,,,,Sideroxylon,,Sideroxylon lanuginosum,,,,
72649297,2021-04-01 6:09:00 PM CDT,2021-04-01,2021-04-02 01:09:00 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:41:59 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72649297,https://inaturalist-open-data.s3.amazonaws.com/photos/118485099/medium.jpeg,,"",,1,0,false,2,30.3043181263,-97.6335367654,fragrant sumac,Rhus aromatica,fragrant sumac,Plantae,58738,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Anacardiaceae,Anacardioideae,,,,Rhus,,Rhus aromatica,,,,
72649308,2021-04-01 6:10:56 PM CDT,2021-04-01,2021-04-02 01:10:56 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:42:12 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72649308,https://inaturalist-open-data.s3.amazonaws.com/photos/118485139/medium.jpeg,,"",,1,0,false,2,30.3043209761,-97.6334617473,Tenpetal Anemone,Anemone berlandieri,Tenpetal Anemone,Plantae,141532,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone berlandieri,,,,
72649386,2021-04-01 6:25:42 PM CDT,2021-04-01,2021-04-02 01:25:42 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:43:49 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72649386,https://inaturalist-open-data.s3.amazonaws.com/photos/118485368/medium.jpeg,,"",,1,0,false,2,30.3052240005,-97.6324389037,mustang grape,Vitis mustangensis,mustang grape,Plantae,142776,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Vitales,,,Vitaceae,,,,,Vitis,,Vitis mustangensis,,,,
72649400,2021-04-01 6:33:14 PM CDT,2021-04-01,2021-04-02 01:33:14 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:44:07 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72649400,https://inaturalist-open-data.s3.amazonaws.com/photos/118485416/medium.jpeg,,"",,1,0,false,2,30.3053118847,-97.6325388998,Texas bluebonnet,Lupinus texensis,Texas bluebonnet,Plantae,49564,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Genisteae,,Lupinus,,Lupinus texensis,,,,
72649445,2021-04-01 6:39:12 PM CDT,2021-04-01,2021-04-02 01:39:12 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:44:55 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72649445,https://inaturalist-open-data.s3.amazonaws.com/photos/118485489/medium.jpeg,,"",,1,0,false,2,30.304877325,-97.6324800588,Poverty Weed,Baccharis neglecta,Poverty Weed,Plantae,155045,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Baccharidinae,Baccharis,,Baccharis neglecta,,,,
72649471,2021-04-01 6:40:31 PM CDT,2021-04-01,2021-04-02 01:40:31 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:45:11 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72649471,https://inaturalist-open-data.s3.amazonaws.com/photos/118485524/medium.jpeg,,"",,2,0,false,2,30.2955983,-97.6420964,Gum bumelia,Sideroxylon lanuginosum,Gum bumelia,Plantae,128748,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Sapotaceae,,,,,Sideroxylon,,Sideroxylon lanuginosum,,,,
72649517,2021-04-01 6:44:48 PM CDT,2021-04-01,2021-04-02 01:44:48 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:46:18 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72649517,https://inaturalist-open-data.s3.amazonaws.com/photos/118485681/medium.jpeg,,"",,2,0,false,2,30.3044591518,-97.6323511451,Gum bumelia,Sideroxylon lanuginosum,Gum bumelia,Plantae,128748,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Sapotaceae,,,,,Sideroxylon,,Sideroxylon lanuginosum,,,,
72649567,2021-04-01 6:51:31 PM CDT,2021-04-01,2021-04-02 01:51:31 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:47:17 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72649567,https://inaturalist-open-data.s3.amazonaws.com/photos/118485825/medium.jpeg,,"",,1,0,false,2,30.2955983,-97.6420964,Stretchberry,Forestiera pubescens,Stretchberry,Plantae,58211,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Oleaceae,,,,,Forestiera,,Forestiera pubescens,,,,
72649600,2021-04-01 6:53:16 PM CDT,2021-04-01,2021-04-02 01:53:16 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:47:42 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72649600,https://inaturalist-open-data.s3.amazonaws.com/photos/118485855/medium.jpeg,,"",,1,0,false,2,30.2955983,-97.6420964,Agarita,Berberis trifoliolata,Agarita,Plantae,273862,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Berberidaceae,Berberidoideae,,Berberideae,Berberidinae,Berberis,,Berberis trifoliolata,,,,
72649656,2021-04-01 7:06:17 PM CDT,2021-04-01,2021-04-02 02:06:17 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:48:48 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72649656,https://inaturalist-open-data.s3.amazonaws.com/photos/118485953/medium.jpeg,,"",,1,0,false,2,30.3039295413,-97.632296076,Dakota mock vervain,Glandularia bipinnatifida,Dakota mock vervain,Plantae,125675,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Verbenaceae,,,Verbeneae,,Glandularia,,Glandularia bipinnatifida,,,,
72649686,2021-04-01 7:11:41 PM CDT,2021-04-01,2021-04-02 02:11:41 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-02 00:49:11 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72649686,https://inaturalist-open-data.s3.amazonaws.com/photos/118485985/medium.jpeg,,"",,1,0,false,2,30.2893106,-97.6515897,rough cocklebur,Xanthium strumarium,rough cocklebur,Plantae,57920,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,Ambrosiinae,Xanthium,,Xanthium strumarium,,,,
72838324,2021-04-03 5:07:35 PM CDT,2021-04-03,2021-04-04 00:07:35 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-03 23:27:54 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72838324,https://inaturalist-open-data.s3.amazonaws.com/photos/118831754/medium.jpeg,,"",,3,0,false,2,30.262566,-97.7890469,Pennsylvania pellitory,Parietaria pensylvanica,Pennsylvania pellitory,Plantae,78348,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Urticaceae,,,,,Parietaria,,Parietaria pensylvanica,,,,
72838342,2021-04-03 5:08:11 PM CDT,2021-04-03,2021-04-04 00:08:11 UTC,Pacific Time (US & Canada),23600,cyrusharp,Cyrus Harp,2021-04-03 23:28:05 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/72838342,https://inaturalist-open-data.s3.amazonaws.com/photos/118831798/medium.jpeg,,"",,1,0,false,2,30.259857201,-97.7846708614,Drummond's skullcap,Scutellaria drummondii,Drummond's skullcap,Plantae,168710,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Scutellarioideae,,,,Scutellaria,,Scutellaria drummondii,,,,
